date,solar_produced_per_day,daylight,daylight_avg_temp,avg_cloudcover,avg_direct_radiation,weather,max_wind_speed,max_temp
2012-10-03,7.600000000000364,688.0,13.9,100.0,9.5,61,33.4,14.8
2012-10-04,3.599999999999909,685.0,12.95,51.0,80.0,63,21.1,14.3
2012-10-05,14.299999999999727,681.0,15.2,100.0,0.0,63,38.4,16.9
2012-10-06,4.200000000000273,677.0,12.9,100.0,5.5,61,25.6,14.7
2012-10-07,3.5,673.0,13.3,56.0,136.0,2,9.4,14.3
2012-10-08,12.199999999999818,669.0,12.95,38.0,107.0,53,12.6,14.6
2012-10-09,8.400000000000091,666.0,12.0,79.0,45.0,3,10.6,13.0
2012-10-10,5.699999999999818,662.0,11.95,19.5,132.5,2,10.0,13.4
2012-10-11,11.100000000000364,657.0,13.649999999999999,18.5,189.5,61,15.5,15.6
2012-10-12,10.199999999999818,654.0,12.8,71.5,82.5,55,28.1,14.3
2012-10-13,8.199999999999818,650.0,10.65,100.0,7.0,61,20.1,11.3
2012-10-14,2.100000000000364,646.0,10.3,59.0,58.0,51,18.8,10.9
2012-10-15,5.399999999999636,643.0,11.600000000000001,40.0,193.5,53,23.5,12.9
2012-10-16,7.600000000000364,639.0,12.8,60.0,92.5,55,28.6,14.2
2012-10-17,9.5,635.0,14.95,82.5,30.5,55,25.3,16.4
2012-10-18,4.399999999999636,631.0,17.5,89.5,12.5,53,20.6,18.3
2012-10-19,3.100000000000364,627.0,20.1,22.5,150.5,53,15.2,21.7
2012-10-20,4.599999999999909,623.0,15.4,100.0,16.0,61,15.5,16.2
2012-10-21,3.199999999999818,619.0,14.6,100.0,2.5,51,18.5,17.1
2012-10-22,5.5,616.0,18.799999999999997,14.0,126.0,3,11.2,20.3
2012-10-23,9.599999999999909,612.0,17.7,24.5,138.0,1,12.2,19.4
2012-10-24,8.200000000000273,608.0,15.600000000000001,40.0,162.0,3,12.8,17.0
2012-10-25,8.699999999999818,606.0,12.15,100.0,0.0,51,14.8,12.8
2012-10-26,1.5,602.0,6.6,100.0,1.5,55,17.1,8.8
2012-10-27,2.0,598.0,6.1,48.5,137.0,3,18.3,7.0
2012-10-28,9.200000000000273,594.0,7.5,21.5,136.5,3,20.3,8.7
2012-10-29,9.299999999999727,591.0,8.45,100.0,2.5,55,25.3,9.4
2012-10-30,1.800000000000182,587.0,9.05,70.0,84.0,55,19.4,10.1
2012-10-31,4.299999999999727,583.0,9.8,10.5,162.5,1,18.4,10.9
2012-11-01,8.900000000000091,579.0,9.4,100.0,14.5,55,30.3,10.2
2012-11-02,4.099999999999909,577.0,8.75,75.5,66.0,51,29.7,9.9
2012-11-03,4.0,573.0,7.4,70.0,4.0,53,25.0,9.8
2012-11-04,6.600000000000364,569.0,9.0,100.0,10.5,63,29.1,9.7
2012-11-05,4.5,565.0,8.3,90.0,54.0,53,19.1,9.8
2012-11-06,2.899999999999636,563.0,8.65,63.0,83.5,51,23.8,9.9
2012-11-07,4.300000000000182,559.0,9.95,89.5,14.0,51,20.5,10.2
2012-11-08,3.099999999999909,556.0,10.5,100.0,12.5,51,20.8,11.3
2012-11-09,2.599999999999909,552.0,9.95,59.0,47.5,53,14.1,10.9
2012-11-10,3.700000000000273,549.0,11.85,100.0,0.0,53,20.7,12.5
2012-11-11,1.0,546.0,8.9,86.0,32.0,3,16.4,10.0
2012-11-12,4.299999999999727,543.0,8.7,87.0,111.0,51,18.7,9.8
2012-11-13,1.900000000000091,540.0,10.0,100.0,9.0,51,18.1,10.9
2012-11-14,1.800000000000182,537.0,8.7,0.0,159.0,2,9.5,10.0
2012-11-15,7.199999999999818,533.0,5.35,90.0,3.0,3,7.8,5.6
2012-11-16,1.800000000000182,531.0,5.550000000000001,84.0,57.0,3,10.0,7.0
2012-11-17,3.699999999999818,528.0,7.85,98.5,1.5,3,14.9,8.9
2012-11-18,1.0,525.0,8.9,80.0,27.5,55,11.1,9.6
2012-11-19,1.7000000000002728,522.0,9.2,94.0,6.0,3,16.2,10.8
2012-11-20,1.8999999999996362,519.0,11.65,65.5,37.5,3,18.4,12.6
2012-11-21,4.300000000000182,516.0,8.8,100.0,3.5,51,32.4,10.7
2012-11-22,1.900000000000091,514.0,8.75,4.5,123.0,3,25.6,9.5
2012-11-23,5.900000000000091,511.0,8.2,100.0,0.0,55,26.3,8.5
2012-11-24,0.7999999999997272,509.0,7.35,100.0,0.0,53,20.1,10.1
2012-11-25,0.900000000000091,506.0,10.5,48.5,78.5,51,42.4,13.0
2012-11-26,4.0,503.0,10.850000000000001,35.0,77.0,51,18.9,11.7
2012-11-27,2.300000000000182,501.0,8.0,60.5,19.5,3,18.3,8.6
2012-11-28,1.7999999999997272,500.0,6.6,69.5,31.0,3,14.8,7.4
2012-11-29,3.599999999999909,497.0,5.2,30.0,75.0,51,14.6,6.1
2012-11-30,2.5,495.0,4.550000000000001,28.0,111.0,3,10.5,5.6
2012-12-01,2.800000000000182,493.0,3.9,97.0,42.5,71,21.4,4.7
2012-12-02,2.599999999999909,491.0,4.6,57.0,68.0,71,20.5,5.2
2012-12-03,3.0,489.0,3.3,100.0,0.0,73,24.3,7.3
2012-12-04,0.40000000000009095,488.0,5.199999999999999,100.0,24.5,53,25.2,5.7
2012-12-05,1.800000000000182,486.0,1.9,100.0,3.5,71,16.2,3.0
2012-12-06,0.7999999999997272,484.0,2.75,57.0,44.5,71,23.1,3.6
2012-12-07,1.5,483.0,2.6500000000000004,97.0,37.0,75,32.8,3.5
2012-12-08,1.7000000000002728,482.0,-0.19999999999999998,2.0,109.5,3,17.8,1.3
2012-12-09,4.899999999999636,481.0,6.35,100.0,0.0,61,28.2,6.6
2012-12-10,0.3000000000001819,479.0,4.449999999999999,45.0,65.5,51,27.4,5.3
2012-12-11,1.400000000000091,478.0,0.65,2.0,98.0,3,12.3,1.4
2012-12-12,5.199999999999818,477.0,0.44999999999999996,61.5,74.0,3,15.5,1.5
2012-12-13,4.799999999999727,476.0,1.0,57.0,55.0,51,11.8,2.2
2012-12-14,2.9000000000005457,475.0,6.1,100.0,0.5,61,33.1,10.1
2012-12-15,0.8000000000001819,475.0,8.85,75.5,25.0,51,28.7,9.3
2012-12-16,1.3999999999996362,474.0,7.5,91.5,36.0,51,23.4,8.1
2012-12-17,1.300000000000182,473.0,7.5,100.0,5.5,55,17.2,7.7
2012-12-18,1.0,473.0,6.1,96.0,12.5,51,14.0,7.2
2012-12-19,1.300000000000182,473.0,5.25,100.0,1.5,3,16.4,6.2
2012-12-20,2.0999999999994543,473.0,4.85,100.0,0.0,55,20.3,6.0
2012-12-21,0.6000000000003638,472.0,8.25,92.5,25.0,51,14.2,9.0
2012-12-22,1.300000000000182,473.0,7.050000000000001,100.0,0.0,61,23.6,11.3
2012-12-23,0.1999999999998181,472.0,12.350000000000001,100.0,0.0,61,30.7,12.6
2012-12-24,0.3000000000001819,473.0,11.45,39.0,2.5,53,30.8,12.9
2012-12-25,1.8999999999996362,474.0,9.75,77.0,27.5,61,35.9,11.1
2012-12-26,2.199999999999818,474.0,7.65,59.5,47.0,61,33.4,8.9
2012-12-27,1.5,474.0,8.35,100.0,6.5,55,27.6,9.2
2012-12-28,1.4000000000005457,475.0,6.949999999999999,100.0,0.0,53,23.1,10.5
2012-12-29,1.0,476.0,11.4,33.0,29.0,51,29.9,12.2
2012-12-30,2.899999999999636,477.0,7.55,57.0,49.0,51,31.5,9.1
2012-12-31,2.399999999999636,478.0,9.399999999999999,100.0,6.0,55,34.7,10.3
2013-01-01,1.1000000000003638,479.0,7.15,88.5,22.5,61,31.0,8.9
2013-01-02,2.699999999999818,480.0,6.95,80.5,32.0,51,21.9,7.7
2013-01-03,2.4000000000005457,481.0,10.05,100.0,0.0,53,20.9,10.2
2013-01-04,0.5999999999994543,483.0,9.55,100.0,0.0,3,16.2,10.0
2013-01-05,0.4000000000005457,485.0,8.55,90.0,0.5,3,13.9,8.7
2013-01-06,0.1999999999998181,486.0,9.25,100.0,6.5,3,13.1,9.9
2013-01-07,1.0999999999994543,488.0,8.05,100.0,1.0,3,13.0,8.3
2013-01-08,0.4000000000005457,489.0,7.35,100.0,15.5,3,17.1,8.0
2013-01-09,0.8999999999996362,491.0,5.75,100.0,0.0,55,16.4,6.3
2013-01-10,0.1999999999998181,493.0,5.7,50.5,59.5,3,11.0,6.3
2013-01-11,2.7000000000007276,495.0,1.05,29.0,64.0,51,13.5,4.0
2013-01-12,2.0999999999994543,497.0,1.25,37.0,69.5,71,18.0,2.2
2013-01-13,4.199999999999818,499.0,-0.8,40.0,53.0,71,17.9,0.1
2013-01-14,5.200000000000728,502.0,-1.1,100.0,46.0,75,23.0,0.2
2013-01-15,2.2999999999992724,504.0,-1.5,100.0,12.0,75,25.0,-0.4
2013-01-16,0.0,507.0,-6.7,1.0,105.0,3,13.0,-4.2
2013-01-17,1.2000000000007276,509.0,-4.8,86.0,43.0,3,8.5,-3.7
2013-01-18,0.7999999999992724,511.0,-1.4,100.0,28.0,3,19.2,-0.8
2013-01-19,2.2000000000007276,515.0,-2.7,91.0,83.0,71,21.9,-2.0
2013-01-20,1.199999999999818,517.0,-3.9,100.0,0.0,73,22.2,-1.2
2013-01-21,0.0999999999994543,520.0,-0.2,83.0,37.0,71,14.6,0.9
2013-01-22,0.0,523.0,-2.0,6.0,104.0,71,10.0,-0.4
2013-01-23,3.2000000000007276,525.0,-2.6,39.0,86.0,2,11.8,-1.3
2013-01-24,4.899999999999636,528.0,-1.9,100.0,39.0,3,15.9,-1.2
2013-01-25,4.800000000000182,531.0,-1.8,85.0,39.0,3,16.5,-1.4
2013-01-26,2.800000000000182,535.0,-0.8,100.0,5.0,73,18.9,1.1
2013-01-27,0.5999999999994543,537.0,4.7,100.0,0.0,61,32.7,7.0
2013-01-28,2.100000000000364,540.0,6.2,43.0,83.0,51,40.1,7.2
2013-01-29,4.599999999999454,544.0,9.7,100.0,0.0,61,38.3,12.1
2013-01-30,0.8000000000001819,547.0,11.4,52.0,40.0,61,35.8,12.6
2013-01-31,5.300000000000182,550.0,7.4,88.0,5.0,61,33.7,9.0
2013-02-01,3.0,553.0,6.2,100.0,0.0,55,23.3,7.1
2013-02-02,0.8000000000001819,557.0,4.5,38.0,106.0,51,24.5,5.3
2013-02-03,6.099999999999454,560.0,4.2,98.0,3.0,53,28.9,6.5
2013-02-04,2.7000000000007276,563.0,8.9,78.0,41.0,51,25.3,9.6
2013-02-05,5.0,567.0,3.4,68.0,116.0,55,30.7,5.6
2013-02-06,6.0,570.0,4.1,79.0,76.0,73,29.0,5.6
2013-02-07,4.699999999999818,574.0,3.7,52.0,88.0,71,20.6,4.4
2013-02-08,5.0,578.0,2.7,42.0,100.0,51,14.5,3.8
2013-02-09,5.699999999999818,581.0,2.7,66.0,113.0,71,13.2,3.4
2013-02-10,4.199999999999818,584.0,1.8,32.0,135.0,71,24.5,2.9
2013-02-11,8.100000000000364,588.0,0.8,100.0,9.0,73,22.8,1.4
2013-02-12,2.699999999999818,592.0,0.9,90.0,102.0,3,16.1,1.5
2013-02-13,2.5,596.0,1.75,57.0,41.5,3,14.4,2.3
2013-02-14,7.899999999999636,600.0,0.25,100.0,0.0,73,22.8,1.9
2013-02-15,1.0,603.0,6.4,69.5,56.5,51,11.6,7.5
2013-02-16,6.200000000000728,606.0,6.25,50.5,58.0,51,8.7,7.9
2013-02-17,2.0,610.0,4.6,89.0,24.0,3,10.9,5.8
2013-02-18,3.399999999999636,614.0,5.0,30.0,166.0,2,9.4,6.8
2013-02-19,9.800000000000182,618.0,5.1,100.0,10.0,51,10.2,5.7
2013-02-20,4.5,621.0,1.3,88.0,33.0,3,21.0,3.4
2013-02-21,8.599999999999454,625.0,0.6,89.0,92.0,3,21.3,1.6
2013-02-22,4.600000000000364,629.0,-0.6,82.0,3.0,3,25.0,-0.3
2013-02-23,3.100000000000364,633.0,-0.1,100.0,29.0,3,25.2,1.1
2013-02-24,4.199999999999818,636.0,1.6,100.0,2.0,71,23.7,2.1
2013-02-25,1.800000000000182,640.0,2.8,100.0,2.0,51,17.9,4.2
2013-02-26,1.699999999999818,645.0,4.0,92.0,22.0,3,15.3,5.4
2013-02-27,6.099999999999454,649.0,2.5,91.0,9.0,71,16.6,3.2
2013-02-28,1.1000000000003638,653.0,3.9,96.0,61.0,3,10.1,5.3
2013-03-01,2.699999999999818,656.0,4.7,90.0,21.0,3,14.8,5.3
2013-03-02,2.600000000000364,660.0,3.7,90.0,57.0,3,8.0,4.7
2013-03-03,5.599999999999454,664.0,4.5,85.0,5.0,3,11.3,5.9
2013-03-04,6.100000000000364,668.0,8.8,0.0,288.0,0,14.2,12.0
2013-03-05,14.199999999999818,672.0,12.9,1.0,269.0,1,17.4,15.2
2013-03-06,10.600000000000364,676.0,13.5,40.0,123.0,2,11.4,15.7
2013-03-07,12.5,680.0,11.0,93.0,9.0,55,11.6,12.3
2013-03-08,6.0,683.0,12.6,46.0,20.0,53,11.3,14.0
2013-03-09,6.399999999999636,687.0,6.3,100.0,0.0,55,24.0,10.1
2013-03-10,1.300000000000182,692.0,2.3,100.0,5.0,73,16.8,3.8
2013-03-11,1.699999999999818,696.0,-0.7,100.0,6.0,71,25.2,-0.2
2013-03-12,2.4000000000005457,699.0,-1.7,100.0,43.0,73,29.8,-1.3
2013-03-13,7.899999999999636,703.0,2.1,64.0,194.0,71,10.8,4.6
2013-03-14,10.600000000000364,707.0,2.05,36.5,246.5,73,16.6,3.6
2013-03-15,11.199999999999818,711.0,4.15,100.0,46.5,51,23.9,5.4
2013-03-16,6.699999999999818,715.0,6.35,89.0,24.5,71,25.8,7.6
2013-03-17,7.800000000000182,719.0,7.55,72.0,52.5,61,21.6,9.4
2013-03-18,6.399999999999636,722.0,7.85,79.0,94.5,51,20.0,9.9
2013-03-19,10.800000000000182,727.0,5.9,99.5,39.0,53,15.3,6.7
2013-03-20,8.5,731.0,3.2,100.0,11.5,73,15.9,4.3
2013-03-21,2.800000000000182,734.0,4.1,87.0,67.0,3,10.7,5.2
2013-03-22,10.099999999999454,739.0,5.25,63.5,159.0,3,27.1,6.8
2013-03-23,11.200000000000728,743.0,2.1,87.0,9.0,73,29.5,3.1
2013-03-24,2.7999999999992724,746.0,-0.7,74.0,10.0,73,26.1,2.2
2013-03-25,0.2000000000007276,750.0,2.2,34.0,154.0,3,25.8,3.8
2013-03-26,11.299999999999272,755.0,2.5,9.0,173.0,3,22.5,3.8
2013-03-27,20.800000000000182,758.0,3.4,1.0,195.0,3,17.1,4.7
2013-03-28,20.199999999999818,762.0,3.4,100.0,61.0,71,14.3,5.3
2013-03-29,10.400000000000546,767.0,2.3,93.0,8.0,71,11.6,2.8
2013-03-30,7.300000000000182,770.0,3.4,88.0,60.0,3,14.3,4.5
2013-03-31,7.099999999999454,774.0,3.5,100.0,79.0,3,11.6,4.7
2013-04-01,7.800000000000182,778.0,4.9,25.0,176.0,2,21.3,6.3
2013-04-02,23.100000000000364,781.0,5.7,14.0,226.0,2,24.7,7.1
2013-04-03,23.399999999999636,786.0,5.0,93.0,119.0,51,24.8,5.7
2013-04-04,10.5,790.0,5.4,93.0,68.0,3,21.0,6.5
2013-04-05,18.100000000000364,793.0,4.6,100.0,17.0,3,21.8,5.0
2013-04-06,4.399999999999636,797.0,5.9,100.0,20.0,3,15.7,7.1
2013-04-07,10.699999999999818,802.0,8.1,36.0,174.0,3,16.3,9.5
2013-04-08,22.0,805.0,8.3,90.0,53.0,3,16.6,9.5
2013-04-09,10.800000000000182,809.0,8.2,99.0,50.0,53,15.3,9.7
2013-04-10,9.5,812.0,8.75,97.0,73.5,51,16.8,10.0
2013-04-11,9.699999999999818,816.0,10.7,99.0,8.5,61,29.7,11.6
2013-04-12,6.199999999999818,821.0,10.6,58.0,97.5,61,26.5,13.2
2013-04-13,12.200000000000728,824.0,11.3,86.0,127.5,51,20.8,14.6
2013-04-14,14.599999999999454,828.0,18.8,33.0,181.5,51,20.7,21.4
2013-04-15,23.900000000000546,832.0,14.25,86.0,27.5,55,16.9,16.8
2013-04-16,13.299999999999272,835.0,15.05,72.5,74.5,3,24.6,16.3
2013-04-17,10.300000000000182,839.0,18.15,39.0,132.5,3,19.6,20.1
2013-04-18,16.5,843.0,13.1,35.5,240.5,2,34.8,16.4
2013-04-19,25.400000000000546,846.0,10.649999999999999,50.5,190.5,55,20.8,12.1
2013-04-20,14.5,850.0,8.45,40.0,94.5,3,19.1,9.9
2013-04-21,27.399999999999636,854.0,11.45,15.0,270.0,2,12.8,13.3
2013-04-22,22.800000000000182,857.0,12.4,13.5,227.5,3,16.1,14.1
2013-04-23,23.599999999999454,861.0,12.5,93.5,9.5,3,18.8,14.0
2013-04-24,14.700000000000728,865.0,17.049999999999997,2.5,236.5,2,15.8,19.6
2013-04-25,24.099999999999454,868.0,19.4,17.0,188.0,1,10.5,22.4
2013-04-26,23.5,872.0,8.8,100.0,1.0,53,21.8,12.0
2013-04-27,1.6000000000003638,875.0,9.100000000000001,84.5,109.5,3,21.5,10.4
2013-04-28,15.099999999999454,879.0,9.4,56.5,131.0,3,13.4,10.9
2013-04-29,28.900000000000546,883.0,10.0,44.0,92.0,51,20.7,12.1
2013-04-30,17.399999999999636,886.0,12.6,70.0,168.0,3,20.1,14.7
2013-05-01,23.699999999999818,890.0,14.9,8.0,215.0,53,16.6,17.1
2013-05-02,21.300000000000182,894.0,12.3,52.0,69.0,53,14.9,16.2
2013-05-03,24.0,897.0,15.8,42.0,120.0,3,15.6,17.9
2013-05-04,20.5,901.0,14.8,37.0,322.0,3,22.9,17.9
2013-05-05,17.5,903.0,15.9,23.0,185.0,3,12.2,17.8
2013-05-06,24.300000000000182,907.0,18.5,26.0,200.0,2,17.3,20.7
2013-05-07,20.600000000000364,911.0,18.2,46.0,104.0,61,13.9,22.4
2013-05-08,13.199999999999818,913.0,16.8,71.0,66.0,53,19.5,19.6
2013-05-09,10.099999999999454,917.0,14.4,77.0,108.0,51,22.5,15.8
2013-05-10,21.600000000000364,920.0,14.100000000000001,100.0,145.0,51,30.3,15.3
2013-05-11,11.399999999999636,923.0,11.95,73.5,119.5,61,25.5,15.4
2013-05-12,11.900000000000546,926.0,11.45,78.5,177.5,53,22.4,13.1
2013-05-13,8.300000000000182,929.0,11.7,100.0,39.0,53,28.1,14.6
2013-05-14,11.699999999999818,932.0,11.7,100.0,70.0,3,22.9,13.3
2013-05-15,13.300000000000182,935.0,13.899999999999999,83.0,147.5,51,25.9,16.2
2013-05-16,26.899999999999636,938.0,9.55,100.0,0.0,61,16.5,10.5
2013-05-17,3.699999999999818,941.0,9.4,100.0,0.0,61,16.4,10.0
2013-05-18,3.0,943.0,11.5,100.0,4.0,3,14.9,12.9
2013-05-19,11.800000000000182,947.0,15.45,63.0,225.0,3,15.6,18.5
2013-05-20,24.300000000000182,949.0,11.55,100.0,0.0,53,12.2,12.5
2013-05-21,4.199999999999818,951.0,10.6,100.0,0.0,61,19.3,11.4
2013-05-22,2.399999999999636,955.0,10.55,90.0,42.5,61,25.1,12.3
2013-05-23,11.600000000000364,957.0,8.3,87.5,109.0,61,17.4,10.0
2013-05-24,19.899999999999636,959.0,9.600000000000001,100.0,53.0,51,16.5,10.6
2013-05-25,19.100000000000364,962.0,10.7,94.0,158.5,51,23.8,12.7
2013-05-26,18.699999999999818,964.0,10.350000000000001,100.0,34.0,53,23.0,13.3
2013-05-27,17.0,966.0,16.1,2.5,428.5,1,13.6,17.5
2013-05-28,29.199999999999818,968.0,16.6,45.5,163.0,61,19.5,20.2
2013-05-29,14.5,971.0,10.8,100.0,3.0,61,19.5,11.6
2013-05-30,4.800000000000182,973.0,13.75,100.0,55.0,51,9.5,14.8
2013-05-31,9.400000000000546,975.0,15.45,83.0,148.5,3,26.3,18.9
2013-06-01,26.399999999999636,976.0,12.55,90.0,79.5,3,23.0,15.0
2013-06-02,16.5,978.0,13.5,40.5,149.0,3,19.6,15.8
2013-06-03,29.199999999999818,980.0,12.15,97.5,65.5,3,20.8,14.2
2013-06-04,24.900000000000546,981.0,15.3,80.0,88.0,3,15.7,18.8
2013-06-05,26.899999999999636,983.0,19.25,4.5,187.0,3,14.8,21.5
2013-06-06,24.699999999999818,985.0,21.6,7.0,334.0,1,15.1,24.3
2013-06-07,24.5,986.0,22.35,0.0,388.0,0,17.9,24.3
2013-06-08,28.300000000000182,988.0,18.35,0.0,321.0,2,20.4,21.7
2013-06-09,29.300000000000182,988.0,16.5,81.5,201.0,3,21.5,19.6
2013-06-10,29.800000000000182,989.0,14.35,89.0,67.5,3,16.2,16.4
2013-06-11,25.099999999999454,991.0,18.5,87.5,78.0,3,10.8,20.4
2013-06-12,13.5,991.0,19.4,100.0,7.5,53,24.0,21.2
2013-06-13,12.800000000000182,992.0,17.15,90.0,2.5,61,26.7,19.3
2013-06-14,8.300000000000182,993.0,16.35,89.5,85.0,3,20.6,17.9
2013-06-15,24.399999999999636,993.0,16.5,37.5,174.0,51,30.0,18.5
2013-06-16,25.699999999999818,994.0,15.8,82.0,36.0,3,20.9,19.3
2013-06-17,15.100000000000364,994.0,20.8,67.0,181.0,53,18.9,24.7
2013-06-18,18.300000000000182,994.0,25.2,30.0,261.0,51,10.1,29.2
2013-06-19,17.699999999999818,995.0,25.1,34.0,134.0,2,17.7,27.3
2013-06-20,12.399999999999636,995.0,22.0,74.0,43.0,63,11.3,25.1
2013-06-21,18.5,995.0,17.4,99.0,104.0,61,27.4,19.7
2013-06-22,9.100000000000364,995.0,16.3,100.0,9.0,53,29.3,18.0
2013-06-23,9.800000000000182,994.0,15.4,98.0,105.0,61,28.0,17.6
2013-06-24,18.099999999999454,995.0,13.7,100.0,66.0,51,18.1,14.7
2013-06-25,7.5,995.0,15.1,51.0,184.0,51,14.2,17.0
2013-06-26,22.0,994.0,16.5,52.0,137.0,55,15.5,17.5
2013-06-27,19.700000000000728,993.0,14.7,89.0,208.0,53,18.8,15.7
2013-06-28,16.899999999999636,992.0,15.5,100.0,9.0,63,20.4,17.1
2013-06-29,7.0,991.0,14.7,100.0,8.0,61,20.6,16.4
2013-06-30,20.199999999999818,991.0,19.4,72.0,170.0,51,17.1,21.9
2013-07-01,22.800000000000182,990.0,17.1,100.0,39.0,3,16.9,19.5
2013-07-02,18.0,988.0,19.1,82.0,145.0,51,13.2,21.4
2013-07-03,16.199999999999818,988.0,17.4,100.0,8.0,53,21.4,18.6
2013-07-04,7.600000000000364,987.0,19.0,90.0,33.0,51,19.9,20.8
2013-07-05,11.0,985.0,19.85,100.0,100.5,51,10.2,21.8
2013-07-06,13.199999999999818,984.0,23.65,29.5,285.5,2,13.6,25.7
2013-07-07,23.899999999999636,982.0,23.9,0.0,431.5,0,15.5,26.1
2013-07-08,28.200000000000728,980.0,23.65,2.5,418.5,0,16.8,26.1
2013-07-09,26.799999999999272,979.0,22.4,0.0,427.5,0,16.0,24.9
2013-07-10,28.200000000000728,977.0,19.7,86.5,195.5,3,20.6,21.8
2013-07-11,19.599999999999454,975.0,17.1,90.0,92.5,3,15.0,19.3
2013-07-12,27.0,973.0,17.5,89.5,52.5,3,13.1,20.1
2013-07-13,12.600000000000364,971.0,19.45,59.5,122.5,3,11.5,22.5
2013-07-14,27.0,970.0,21.85,82.0,191.5,3,8.7,24.4
2013-07-15,20.099999999999454,968.0,23.2,7.5,376.0,2,10.5,25.3
2013-07-16,28.900000000000546,966.0,24.05,35.5,335.5,2,11.9,26.4
2013-07-17,23.699999999999818,962.0,23.75,84.5,65.0,3,14.8,25.7
2013-07-18,23.0,960.0,25.7,14.0,364.0,1,18.2,27.9
2013-07-19,26.5,958.0,24.25,0.0,332.0,3,20.3,27.1
2013-07-20,24.300000000000182,956.0,21.05,90.0,68.0,3,16.2,24.5
2013-07-21,17.800000000000182,953.0,27.450000000000003,2.5,372.5,1,10.2,29.8
2013-07-22,25.399999999999636,951.0,28.75,9.0,346.0,51,12.4,31.8
2013-07-23,23.199999999999818,948.0,29.049999999999997,28.0,342.0,2,10.0,31.2
2013-07-24,20.699999999999818,945.0,24.05,24.0,236.0,3,14.0,26.7
2013-07-25,26.100000000000364,943.0,24.8,28.5,252.0,53,12.9,27.4
2013-07-26,20.0,939.0,23.25,42.0,26.0,61,9.5,26.4
2013-07-27,17.399999999999636,937.0,22.0,93.0,7.0,63,12.3,26.6
2013-07-28,15.900000000000546,934.0,21.6,92.0,83.0,51,19.3,23.6
2013-07-29,23.5,931.0,21.0,54.0,284.0,53,17.3,23.0
2013-07-30,23.300000000000182,928.0,19.4,100.0,121.0,55,24.2,21.6
2013-07-31,7.899999999999636,925.0,22.0,49.0,82.0,53,24.6,23.3
2013-08-01,17.699999999999818,922.0,28.2,0.0,425.0,2,14.1,30.8
2013-08-02,26.100000000000364,919.0,29.5,1.0,376.0,0,18.9,32.7
2013-08-03,21.199999999999818,916.0,21.8,39.0,205.0,3,21.7,23.1
2013-08-04,21.100000000000364,912.0,23.4,30.0,236.0,51,11.2,25.2
2013-08-05,24.699999999999818,909.0,26.2,44.0,312.0,2,26.5,28.4
2013-08-06,16.5,906.0,20.9,66.0,117.0,51,25.5,22.0
2013-08-07,12.599999999999454,903.0,17.0,81.0,7.0,61,19.3,17.5
2013-08-08,2.7000000000007276,899.0,19.7,50.0,235.0,3,12.0,21.8
2013-08-09,19.0,896.0,20.1,33.0,204.0,61,13.4,23.1
2013-08-10,19.099999999999454,892.0,18.1,81.0,48.0,51,19.4,19.4
2013-08-11,14.300000000000182,889.0,19.5,41.0,205.0,51,19.5,21.0
2013-08-12,13.0,886.0,18.5,74.0,73.0,51,15.8,19.7
2013-08-13,13.699999999999818,882.0,17.7,33.0,294.0,2,19.5,18.6
2013-08-14,24.300000000000182,879.0,19.1,50.0,196.0,3,11.0,20.2
2013-08-15,12.0,875.0,19.1,99.0,16.0,53,14.1,22.4
2013-08-16,14.0,872.0,23.7,59.0,246.0,3,16.7,26.1
2013-08-17,14.699999999999818,868.0,22.1,78.0,158.0,53,20.2,24.2
2013-08-18,18.199999999999818,865.0,20.95,44.0,114.0,53,23.2,22.6
2013-08-19,16.100000000000364,861.0,19.0,31.5,224.0,51,19.6,20.0
2013-08-20,24.0,857.0,20.049999999999997,83.5,73.0,3,9.6,21.1
2013-08-21,16.0,854.0,22.35,18.5,246.5,2,7.8,23.7
2013-08-22,22.0,850.0,20.25,64.5,32.0,55,7.9,21.1
2013-08-23,8.0,847.0,24.0,1.0,355.5,1,10.9,26.0
2013-08-24,22.0,843.0,18.75,92.5,3.0,63,12.9,19.8
2013-08-25,5.0,839.0,19.1,95.0,28.5,51,13.7,20.5
2013-08-26,11.0,835.0,21.45,35.0,267.0,3,19.6,23.1
2013-08-27,15.0,831.0,21.6,21.0,250.5,3,12.9,23.2
2013-08-28,21.0,828.0,20.35,46.0,73.0,2,11.3,22.0
2013-08-29,16.0,824.0,20.85,51.5,190.5,3,9.1,22.9
2013-08-30,22.0,821.0,20.6,41.0,124.5,51,13.4,21.7
2013-08-31,14.0,816.0,18.4,36.5,132.5,51,19.7,20.0
2013-09-01,20.0,813.0,17.049999999999997,72.5,46.0,3,18.5,17.8
2013-09-02,13.0,809.0,18.75,79.0,89.5,3,20.3,20.6
2013-09-03,21.0,805.0,22.0,67.5,95.5,3,8.4,23.9
2013-09-04,12.0,801.0,24.7,0.0,359.0,0,11.9,27.1
2013-09-05,20.0,797.0,27.8,0.0,356.0,0,11.4,29.8
2013-09-06,20.0,794.0,21.7,34.0,176.0,61,12.2,25.9
2013-09-07,11.0,790.0,19.2,56.0,149.0,61,13.0,21.0
2013-09-08,16.0,787.0,17.8,40.0,123.0,53,9.2,19.1
2013-09-09,15.0,782.0,14.3,100.0,63.0,63,19.8,16.4
2013-09-10,6.0,778.0,14.1,83.0,86.0,63,31.7,15.6
